symbol,ts_ms,price,size,side
TSLA,1736942191431,195.72,7,buy
AAPL,1736942191561,152.68,26,buy
TSLA,1736942192070,199.06,57,buy
NVDA,1736942192437,501.32,67,sell
NVDA,1736942192517,499.81,69,buy
NVDA,1736942193642,500.07,43,buy
MSFT,1736942193930,298.96,53,buy
AAPL,1736942195470,149.08,56,sell
TSLA,1736942196192,198.58,81,buy
AAPL,1736942197753,151.66,25,buy
NVDA,1736942197938,500.77,41,buy
MSFT,1736942198004,299.17,34,sell
NVDA,1736942198271,501.68,26,buy
MSFT,1736942198670,298.47,22,buy
SPY,1736942198814,399.65,18,sell
MSFT,1736942198853,300.66,80,sell
NVDA,1736942199803,501.7,9,buy
TSLA,1736942199973,195.11,11,sell
AAPL,1736942200429,151.06,38,sell
TSLA,1736942200824,199.48,23,buy
MSFT,1736942201028,297.24,35,buy
AAPL,1736942201451,152.08,16,sell
AAPL,1736942202600,149.44,23,sell
AAPL,1736942203139,150.86,4,buy
AAPL,1736942204441,151.96,71,buy
AAPL,1736942204564,152.62,21,sell
AAPL,1736942205654,151.78,62,sell
TSLA,1736942205973,195.42,24,sell
MSFT,1736942206366,299.72,76,buy
SPY,1736942206985,400.46,77,buy
AAPL,1736942207729,149.94,58,buy
MSFT,1736942207910,297.43,23,buy
SPY,1736942209666,398.98,91,sell
SPY,1736942210151,400.34,69,sell
MSFT,1736942212054,297.5,10,sell
MSFT,1736942212531,298.91,98,buy
MSFT,1736942213083,299.01,73,buy
MSFT,1736942216022,300.13,71,sell
MSFT,1736942217442,298.85,64,sell
SPY,1736942218967,399.63,54,buy
AAPL,1736942219147,152.07,51,buy
AAPL,1736942219739,150.35,24,sell
NVDA,1736942219862,501.39,26,buy
TSLA,1736942222850,195.44,67,sell
AAPL,1736942223082,151.37,64,buy
AAPL,1736942224058,151.73,38,sell
NVDA,1736942224181,502.65,94,buy
NVDA,1736942224438,501.85,34,sell
MSFT,1736942226479,298.72,8,sell
AAPL,1736942227171,152.43,55,buy
NVDA,1736942227770,501.59,79,sell
NVDA,1736942228203,499.44,79,sell
AAPL,1736942228678,149.43,23,sell
SPY,1736942229397,399.31,57,buy
MSFT,1736942229564,297.35,80,sell
AAPL,1736942232390,149.37,87,buy
TSLA,1736942232959,195.6,21,buy
TSLA,1736942233552,199.96,31,sell
MSFT,1736942235086,301.51,31,sell
SPY,1736942235603,401.36,68,sell
TSLA,1736942235609,195.08,8,buy
NVDA,1736942236324,500.24,1,buy
SPY,1736942236792,399.74,66,sell
TSLA,1736942236840,194.53,86,buy
SPY,1736942237366,400.29,75,sell
AAPL,1736942237422,150.07,72,sell
MSFT,1736942237438,301.47,98,sell
MSFT,1736942237979,302.69,76,buy
NVDA,1736942239310,503.7,55,sell
TSLA,1736942239706,200.02,34,buy
TSLA,1736942240670,198.65,68,sell
SPY,1736942241161,399.71,53,sell
AAPL,1736942241197,152.57,17,sell
NVDA,1736942242642,501.09,93,buy
SPY,1736942243664,400.73,66,buy
MSFT,1736942246708,302.95,52,sell
AAPL,1736942248953,151.37,80,buy
SPY,1736942249063,399.37,46,sell
TSLA,1736942249610,194.59,56,sell
TSLA,1736942250116,199.46,92,sell
AAPL,1736942250280,151.81,48,buy
MSFT,1736942250393,301.44,87,sell
AAPL,1736942253120,152.76,98,sell
SPY,1736942253469,399.79,35,sell
SPY,1736942254726,399.32,86,buy
MSFT,1736942255905,301.63,23,buy
MSFT,1736942255915,299.25,61,buy
NVDA,1736942256033,499.58,29,sell
TSLA,1736942257221,197.67,2,buy
NVDA,1736942257261,499.36,4,sell
MSFT,1736942257308,301.02,2,buy
NVDA,1736942257471,502.72,44,buy
TSLA,1736942257775,195.7,59,sell
AAPL,1736942258649,150.27,13,buy
AAPL,1736942259430,152.0,55,sell
SPY,1736942260571,400.91,53,buy
AAPL,1736942261528,151.23,99,sell
SPY,1736942261811,401.31,21,sell
AAPL,1736942262681,152.75,65,buy
TSLA,1736942265345,194.41,87,sell
NVDA,1736942265629,502.91,81,sell
SPY,1736942265945,400.86,31,buy
SPY,1736942266290,399.94,2,buy
TSLA,1736942266892,198.76,70,sell
NVDA,1736942267998,499.74,82,sell
NVDA,1736942268691,503.3,63,sell
MSFT,1736942268739,301.99,62,buy
MSFT,1736942269150,297.17,64,sell
MSFT,1736942269882,301.31,18,buy
SPY,1736942269939,399.61,42,buy
MSFT,1736942271388,302.48,49,sell
SPY,1736942271561,401.19,70,sell
NVDA,1736942273192,500.66,71,buy
AAPL,1736942273401,150.4,82,sell
TSLA,1736942273455,195.57,43,sell
TSLA,1736942273678,195.33,65,buy
NVDA,1736942275046,499.03,2,sell
NVDA,1736942275576,501.65,51,sell
NVDA,1736942275744,501.67,28,sell
TSLA,1736942276347,195.52,67,buy
TSLA,1736942278584,195.09,77,buy
SPY,1736942278661,400.63,26,sell
NVDA,1736942278894,499.16,76,buy
SPY,1736942279786,399.01,50,sell
NVDA,1736942280208,502.07,11,sell
AAPL,1736942280659,152.33,78,sell
SPY,1736942280700,399.94,25,sell
AAPL,1736942282061,152.05,12,sell
AAPL,1736942282180,152.27,59,buy
TSLA,1736942282883,195.36,44,buy
NVDA,1736942283551,503.6,41,sell
SPY,1736942283682,401.55,20,buy
TSLA,1736942283924,196.96,83,sell
MSFT,1736942283989,299.02,44,buy
TSLA,1736942284759,196.08,2,sell
MSFT,1736942285039,298.61,38,buy
SPY,1736942286638,399.14,34,sell
AAPL,1736942286706,150.29,89,buy
TSLA,1736942286832,195.19,91,buy
MSFT,1736942288148,298.83,66,buy
NVDA,1736942288331,499.65,29,buy
NVDA,1736942288810,498.62,44,sell
NVDA,1736942289241,500.28,17,sell
NVDA,1736942289607,501.33,75,buy
TSLA,1736942289909,198.42,94,sell
AAPL,1736942290361,153.05,4,sell
AAPL,1736942290432,152.04,22,buy
SPY,1736942290505,400.3,14,sell
NVDA,1736942291727,501.15,41,buy
NVDA,1736942292904,502.31,1,sell
MSFT,1736942294238,303.12,47,buy
SPY,1736942296324,399.05,100,buy
SPY,1736942298210,399.56,81,buy
NVDA,1736942299193,504.01,85,buy
NVDA,1736942299348,500.34,30,sell
SPY,1736942299840,401.4,18,buy
SPY,1736942300430,399.64,3,sell
TSLA,1736942303647,195.31,64,sell
SPY,1736942303933,399.95,70,sell
NVDA,1736942304841,502.62,63,sell
NVDA,1736942305217,501.26,68,sell
MSFT,1736942305773,299.0,67,buy
MSFT,1736942307016,297.71,95,buy
MSFT,1736942307346,296.82,40,buy
AAPL,1736942308239,151.16,43,buy
MSFT,1736942311881,297.49,95,sell
TSLA,1736942312885,198.77,5,sell
NVDA,1736942314282,499.04,50,sell
TSLA,1736942314371,195.29,14,sell
NVDA,1736942314817,499.56,21,sell
SPY,1736942314818,399.4,26,buy
SPY,1736942315027,401.22,67,sell
AAPL,1736942315794,152.82,26,buy
MSFT,1736942315917,300.94,75,sell
MSFT,1736942315967,297.0,17,sell
SPY,1736942316836,401.3,25,buy
SPY,1736942317218,400.75,78,sell
NVDA,1736942318327,501.27,65,buy
SPY,1736942318637,400.2,69,sell
NVDA,1736942319018,500.35,89,sell
MSFT,1736942319099,297.44,62,buy
NVDA,1736942319558,498.94,39,sell
AAPL,1736942321578,152.04,62,sell
TSLA,1736942321955,198.72,17,sell
TSLA,1736942322091,195.62,7,buy
AAPL,1736942322422,150.23,76,buy
SPY,1736942325713,399.76,97,buy
NVDA,1736942325959,503.61,54,sell
MSFT,1736942329788,299.01,3,sell
MSFT,1736942330468,297.13,15,sell
TSLA,1736942331729,197.89,24,sell
TSLA,1736942332095,198.79,14,buy
AAPL,1736942332935,152.41,9,sell
AAPL,1736942334655,150.2,66,buy
SPY,1736942335784,400.94,11,buy
AAPL,1736942336493,151.31,49,buy
NVDA,1736942336688,500.47,66,sell
TSLA,1736942337345,200.08,70,buy
SPY,1736942337499,400.28,95,sell
SPY,1736942338310,399.34,34,buy
MSFT,1736942342151,301.05,46,buy
MSFT,1736942342558,298.65,58,sell
SPY,1736942343095,399.28,13,buy
NVDA,1736942343110,503.77,62,buy
MSFT,1736942343235,302.62,79,sell
SPY,1736942343817,400.15,44,sell
TSLA,1736942345212,193.5,30,buy
MSFT,1736942345618,300.0,74,buy
AAPL,1736942346216,152.89,33,sell
TSLA,1736942346255,199.08,32,buy
MSFT,1736942347193,301.43,61,sell
TSLA,1736942348160,199.15,94,buy
SPY,1736942348903,399.41,47,sell
NVDA,1736942348999,498.73,14,sell
MSFT,1736942350029,296.76,32,buy
AAPL,1736942350094,149.23,76,buy
NVDA,1736942350136,500.79,92,buy
MSFT,1736942352226,299.13,67,sell
AAPL,1736942352467,151.9,14,buy
TSLA,1736942352783,198.97,96,buy
AAPL,1736942353645,150.12,8,buy
TSLA,1736942353830,194.84,52,buy
MSFT,1736942354943,299.07,91,sell
MSFT,1736942355090,297.51,13,sell
AAPL,1736942356166,150.45,12,sell
AAPL,1736942356271,151.83,45,sell
MSFT,1736942356282,303.15,91,buy
TSLA,1736942356940,195.43,23,sell
AAPL,1736942357303,151.89,46,sell
TSLA,1736942357914,197.46,9,buy
NVDA,1736942358176,498.93,49,sell
TSLA,1736942359194,195.51,44,buy
NVDA,1736942359418,500.86,64,buy
TSLA,1736942360942,195.46,95,buy
MSFT,1736942361668,303.07,90,sell
MSFT,1736942362100,302.9,88,sell
TSLA,1736942362614,194.41,54,buy
SPY,1736942363292,400.63,33,buy
NVDA,1736942363642,501.66,29,sell
SPY,1736942364116,401.71,37,sell
AAPL,1736942364420,152.18,33,buy
MSFT,1736942365170,302.96,83,buy
MSFT,1736942366145,298.09,43,buy
TSLA,1736942366369,194.74,11,sell
NVDA,1736942367476,500.09,69,buy
SPY,1736942367923,400.61,29,sell
NVDA,1736942368543,503.4,54,sell
MSFT,1736942368945,298.21,81,sell
AAPL,1736942372007,152.63,70,sell
AAPL,1736942373145,150.03,14,buy
SPY,1736942374135,399.66,90,buy
NVDA,1736942374478,499.42,99,sell
SPY,1736942374834,399.82,14,sell
MSFT,1736942375564,296.86,17,buy
SPY,1736942375583,399.39,39,buy
AAPL,1736942375693,152.23,16,buy
SPY,1736942376146,400.61,31,buy
AAPL,1736942378319,152.27,13,sell
AAPL,1736942380672,149.34,67,sell
TSLA,1736942381904,195.46,82,sell
AAPL,1736942382157,152.61,57,buy
NVDA,1736942383509,499.67,90,sell
SPY,1736942383810,399.67,98,sell
NVDA,1736942385040,502.36,81,buy
AAPL,1736942387380,151.32,100,buy
AAPL,1736942389195,152.48,88,sell
AAPL,1736942391294,149.33,83,buy
AAPL,1736942395193,150.79,5,buy
NVDA,1736942395289,500.51,46,buy
TSLA,1736942395570,198.4,6,sell
AAPL,1736942395573,149.69,37,sell
NVDA,1736942395979,499.7,4,buy
MSFT,1736942396059,299.06,54,buy
AAPL,1736942396279,149.99,70,buy
AAPL,1736942396492,149.68,52,sell
NVDA,1736942397588,503.86,94,sell
TSLA,1736942397608,199.02,57,buy
NVDA,1736942398348,500.59,66,sell
NVDA,1736942399823,500.88,58,sell
MSFT,1736942400206,300.25,2,buy
SPY,1736942400337,400.83,9,sell
NVDA,1736942400656,503.36,74,buy
AAPL,1736942400814,152.57,1,sell
TSLA,1736942401091,199.17,57,buy
NVDA,1736942401999,500.33,47,buy
MSFT,1736942402069,301.46,81,buy
SPY,1736942402742,399.44,2,sell
AAPL,1736942403713,149.77,73,sell
TSLA,1736942404836,199.36,48,sell
MSFT,1736942405151,296.86,63,sell
SPY,1736942405345,399.13,87,buy
TSLA,1736942405813,195.01,81,sell
AAPL,1736942406145,152.47,77,buy
AAPL,1736942409843,151.45,43,buy
AAPL,1736942410276,149.27,19,sell
NVDA,1736942410368,501.68,65,buy
AAPL,1736942413228,150.93,44,buy
TSLA,1736942413894,198.26,16,sell
TSLA,1736942414202,198.96,83,sell
TSLA,1736942414621,198.68,47,sell
NVDA,1736942415072,501.13,18,sell
MSFT,1736942415104,296.73,16,buy
NVDA,1736942415961,500.72,29,sell
NVDA,1736942416025,499.4,22,sell
TSLA,1736942416583,197.35,94,buy
NVDA,1736942417992,501.83,74,sell
NVDA,1736942418139,500.74,62,sell
AAPL,1736942419454,152.09,70,sell
SPY,1736942419616,399.47,60,buy
MSFT,1736942420096,301.55,75,sell
MSFT,1736942420355,300.03,79,sell
NVDA,1736942421487,503.55,74,sell
MSFT,1736942422483,297.65,23,buy
TSLA,1736942422691,199.95,18,sell
NVDA,1736942422943,502.7,96,buy
SPY,1736942424263,400.67,76,sell
NVDA,1736942424707,500.69,58,sell
MSFT,1736942425436,297.33,77,buy
MSFT,1736942426059,301.04,46,buy
NVDA,1736942426948,501.3,14,sell
SPY,1736942427057,399.31,35,buy
TSLA,1736942427176,198.87,19,sell
TSLA,1736942427440,198.68,48,sell
NVDA,1736942427552,501.87,59,sell
AAPL,1736942427816,149.55,34,buy
NVDA,1736942428249,499.52,53,sell
TSLA,1736942428325,198.45,54,sell
TSLA,1736942429200,200.05,18,buy
TSLA,1736942429449,194.25,53,sell
SPY,1736942430319,401.71,24,buy
NVDA,1736942430689,502.68,13,sell
TSLA,1736942431694,199.07,47,buy
NVDA,1736942433790,501.59,93,buy
MSFT,1736942433892,296.9,75,sell
MSFT,1736942434176,297.03,38,sell
AAPL,1736942435030,150.49,39,buy
AAPL,1736942436184,151.38,53,buy
TSLA,1736942436742,198.56,9,buy
SPY,1736942437476,400.77,5,buy
MSFT,1736942440296,297.39,92,sell
SPY,1736942440584,399.54,79,buy
NVDA,1736942440779,503.39,71,buy
MSFT,1736942441292,300.57,46,sell
NVDA,1736942441298,500.35,82,buy
TSLA,1736942441829,195.48,72,sell
TSLA,1736942443131,195.02,37,buy
AAPL,1736942444177,151.6,95,buy
SPY,1736942444464,399.86,63,sell
TSLA,1736942444975,199.95,16,sell
TSLA,1736942445066,198.89,37,sell
MSFT,1736942445223,296.99,71,sell
NVDA,1736942445580,500.48,26,buy
SPY,1736942446122,399.83,30,sell
SPY,1736942446511,399.19,44,sell
NVDA,1736942446765,501.5,92,sell
SPY,1736942446867,399.95,61,buy
SPY,1736942447981,399.28,25,sell
TSLA,1736942448563,195.22,42,sell
SPY,1736942450735,399.78,22,buy
MSFT,1736942450803,296.98,1,buy
NVDA,1736942452068,500.44,92,sell
NVDA,1736942452723,499.43,85,sell
NVDA,1736942453264,499.06,35,sell
TSLA,1736942453500,195.44,64,sell
MSFT,1736942453957,297.64,54,buy
AAPL,1736942454250,152.58,49,buy
NVDA,1736942454799,503.27,53,sell
NVDA,1736942455190,501.35,59,sell
AAPL,1736942455450,152.52,74,buy
TSLA,1736942455965,193.2,14,sell
SPY,1736942457047,400.98,53,buy
NVDA,1736942457444,503.7,49,buy
MSFT,1736942457528,302.67,23,sell
AAPL,1736942457690,152.61,63,buy
TSLA,1736942457996,195.22,55,buy
SPY,1736942459408,399.83,46,buy
TSLA,1736942459478,197.63,24,sell
MSFT,1736942460865,297.32,12,sell
TSLA,1736942462120,194.94,11,buy
AAPL,1736942463153,151.87,77,buy
SPY,1736942464275,400.9,66,sell
NVDA,1736942464988,501.75,67,buy
NVDA,1736942465203,499.05,66,buy
MSFT,1736942465700,297.86,2,sell
TSLA,1736942467143,197.18,47,sell
AAPL,1736942467414,152.83,96,sell
SPY,1736942467877,400.06,25,sell
SPY,1736942468767,399.52,43,sell
AAPL,1736942469032,150.29,31,sell
NVDA,1736942471387,502.68,48,buy
NVDA,1736942472601,501.56,46,buy
SPY,1736942473353,399.72,43,sell
TSLA,1736942477165,195.33,87,sell
MSFT,1736942477695,298.98,91,buy
MSFT,1736942478159,300.68,5,buy
MSFT,1736942478812,298.5,18,buy
MSFT,1736942478925,300.24,91,buy
AAPL,1736942478961,150.25,34,sell
TSLA,1736942479597,195.4,77,buy
TSLA,1736942479640,194.53,49,sell
MSFT,1736942480138,297.01,63,sell
NVDA,1736942480464,501.16,55,sell
MSFT,1736942481146,302.73,16,sell
TSLA,1736942481654,198.18,74,sell
NVDA,1736942481741,502.08,14,buy
MSFT,1736942482799,301.69,17,buy
TSLA,1736942482915,199.23,40,sell
TSLA,1736942483569,193.62,54,sell
AAPL,1736942485303,151.82,58,buy
TSLA,1736942485902,195.13,44,buy
TSLA,1736942486912,195.44,39,buy
NVDA,1736942488167,503.74,6,sell
SPY,1736942488636,401.18,43,sell
MSFT,1736942488812,299.06,25,buy
MSFT,1736942490022,296.84,87,sell
AAPL,1736942490136,151.21,85,buy
NVDA,1736942491886,498.87,90,buy
SPY,1736942493325,398.75,82,sell
AAPL,1736942494800,150.4,5,sell
TSLA,1736942495223,195.53,70,sell
SPY,1736942496509,401.29,47,sell
MSFT,1736942496872,299.16,44,buy
AAPL,1736942497884,151.18,48,buy
TSLA,1736942498441,194.48,3,sell
AAPL,1736942498746,150.54,74,buy
MSFT,1736942498904,299.21,34,sell
MSFT,1736942499194,297.06,4,buy
SPY,1736942499314,400.07,42,sell
MSFT,1736942499458,297.55,53,sell
NVDA,1736942499671,502.03,100,buy
TSLA,1736942500817,195.38,35,buy
TSLA,1736942501068,196.94,4,sell
TSLA,1736942504181,199.2,19,buy
AAPL,1736942504246,150.35,83,buy
NVDA,1736942504476,500.22,98,sell
MSFT,1736942504979,297.57,83,sell
MSFT,1736942505409,300.23,12,sell
SPY,1736942506413,398.99,53,sell
AAPL,1736942506473,152.77,28,sell
AAPL,1736942507412,151.19,80,sell
MSFT,1736942508714,301.78,69,buy
SPY,1736942508813,400.77,44,buy
NVDA,1736942509346,501.67,71,sell
SPY,1736942510569,400.55,3,buy
TSLA,1736942510679,198.99,21,buy
MSFT,1736942511012,301.24,78,buy
MSFT,1736942511644,301.65,45,buy
SPY,1736942512305,399.62,41,buy
SPY,1736942513848,400.61,55,buy
NVDA,1736942514482,503.35,69,sell
SPY,1736942517127,398.67,54,sell
NVDA,1736942517264,500.81,37,buy
NVDA,1736942517856,500.39,11,sell
AAPL,1736942517896,150.11,10,sell
MSFT,1736942518959,302.12,93,sell
NVDA,1736942518995,500.65,46,buy
AAPL,1736942519436,150.18,45,sell
TSLA,1736942519447,198.48,17,buy
SPY,1736942519965,399.58,94,buy
AAPL,1736942521493,152.03,68,sell
MSFT,1736942522066,299.1,56,buy
MSFT,1736942522538,297.56,71,buy
NVDA,1736942522671,501.81,62,buy
AAPL,1736942523536,152.06,67,buy
NVDA,1736942523802,503.26,36,sell
MSFT,1736942524210,298.99,14,buy
AAPL,1736942524407,149.36,7,sell
MSFT,1736942525369,296.85,70,buy
NVDA,1736942526201,501.32,93,buy
NVDA,1736942526462,502.8,84,buy
TSLA,1736942526881,198.31,88,buy
TSLA,1736942528087,199.19,5,buy
MSFT,1736942529143,296.9,72,buy
SPY,1736942529429,400.85,42,sell
TSLA,1736942530539,193.66,40,buy
TSLA,1736942530869,194.0,64,sell
NVDA,1736942531625,499.25,89,sell
MSFT,1736942531991,297.66,48,sell
MSFT,1736942532072,301.57,19,sell
AAPL,1736942534205,152.1,5,buy
AAPL,1736942534749,152.04,38,buy
AAPL,1736942536582,150.57,26,buy
TSLA,1736942537056,199.15,49,sell
NVDA,1736942539388,499.66,31,sell
NVDA,1736942539681,501.08,11,buy
AAPL,1736942540738,151.72,57,sell
SPY,1736942540751,400.21,51,buy
MSFT,1736942540887,300.5,80,sell
SPY,1736942541052,400.01,28,buy
SPY,1736942541449,401.33,53,buy
TSLA,1736942541607,198.25,4,sell
NVDA,1736942542319,499.95,79,sell
AAPL,1736942543373,151.98,8,buy
MSFT,1736942543788,297.22,70,sell
AAPL,1736942544170,150.02,98,buy
TSLA,1736942544950,195.0,49,sell
MSFT,1736942545671,298.62,86,buy
SPY,1736942545894,399.7,53,buy
TSLA,1736942546217,200.1,33,buy
AAPL,1736942546861,151.93,96,sell
MSFT,1736942547453,299.47,12,sell
NVDA,1736942547963,499.48,32,buy
TSLA,1736942548037,198.66,55,buy
TSLA,1736942548495,195.45,76,sell
SPY,1736942548885,399.99,93,sell
SPY,1736942549612,401.35,59,sell
TSLA,1736942549683,199.32,88,buy
NVDA,1736942550508,503.74,23,buy
SPY,1736942551764,399.68,99,sell
MSFT,1736942552532,299.19,22,sell
AAPL,1736942552636,150.26,96,sell
TSLA,1736942552974,200.04,61,sell
TSLA,1736942554129,198.62,71,buy
SPY,1736942554196,399.53,1,buy
AAPL,1736942554464,152.2,26,sell
NVDA,1736942554515,500.1,86,buy
AAPL,1736942554522,149.67,39,buy
NVDA,1736942554919,502.45,31,buy
MSFT,1736942555444,299.07,28,sell
TSLA,1736942556509,198.31,47,sell
AAPL,1736942557920,151.04,48,sell
MSFT,1736942557931,303.05,62,sell
SPY,1736942558058,400.92,54,buy
TSLA,1736942558376,200.26,55,sell
NVDA,1736942559213,499.56,67,sell
SPY,1736942559342,399.57,66,sell
MSFT,1736942560612,299.62,69,buy
NVDA,1736942561190,501.6,4,buy
TSLA,1736942562441,194.66,24,buy
MSFT,1736942562607,299.36,44,sell
SPY,1736942565522,398.96,64,sell
SPY,1736942566693,399.77,67,sell
NVDA,1736942567035,501.26,17,sell
NVDA,1736942567212,499.23,24,buy
SPY,1736942567889,400.9,99,sell
NVDA,1736942568072,502.67,28,sell
MSFT,1736942568974,298.82,67,sell
AAPL,1736942569022,151.67,63,sell
SPY,1736942570739,398.79,64,sell
MSFT,1736942570907,300.83,36,buy
TSLA,1736942571994,196.93,77,sell
AAPL,1736942572937,152.11,89,buy
MSFT,1736942573979,301.67,8,buy
AAPL,1736942573988,152.91,31,buy
TSLA,1736942575650,195.3,48,buy
SPY,1736942575776,399.31,22,sell
MSFT,1736942576508,302.29,26,sell
NVDA,1736942578078,502.24,15,sell
MSFT,1736942578619,299.15,67,buy
MSFT,1736942579136,297.44,86,buy
SPY,1736942580136,400.28,84,buy
SPY,1736942580146,399.91,12,buy
SPY,1736942583067,400.83,3,sell
TSLA,1736942584340,194.93,17,buy
AAPL,1736942584928,150.26,13,sell
NVDA,1736942585069,500.7,7,sell
SPY,1736942585430,400.43,96,sell
NVDA,1736942585835,502.66,50,buy
TSLA,1736942585928,197.74,47,buy
MSFT,1736942586092,298.15,8,sell
NVDA,1736942586616,498.64,67,buy
TSLA,1736942586980,195.32,51,buy
MSFT,1736942587077,301.59,41,buy
TSLA,1736942588805,198.15,5,buy
TSLA,1736942589633,194.96,45,buy
TSLA,1736942589889,197.93,19,buy
MSFT,1736942590882,297.5,5,buy
TSLA,1736942592990,195.25,93,buy
TSLA,1736942593985,193.13,59,sell
AAPL,1736942594286,151.47,65,sell
SPY,1736942594460,400.27,30,buy
AAPL,1736942596305,150.12,53,sell
TSLA,1736942596564,195.48,99,sell
AAPL,1736942596604,149.86,20,sell
TSLA,1736942599189,197.08,85,buy
TSLA,1736942602453,198.89,37,buy
MSFT,1736942602710,297.45,10,sell
NVDA,1736942603309,498.63,97,sell
SPY,1736942603467,400.12,60,sell
AAPL,1736942603650,151.84,12,sell
SPY,1736942604813,401.06,22,buy
SPY,1736942604870,401.58,78,sell
MSFT,1736942605546,301.51,61,buy
MSFT,1736942606476,297.91,61,sell
AAPL,1736942607112,150.58,34,buy
AAPL,1736942607270,152.38,52,buy
NVDA,1736942607295,502.72,88,buy
SPY,1736942608115,400.92,28,sell
SPY,1736942608389,401.5,80,buy
TSLA,1736942609518,199.4,58,sell
AAPL,1736942609667,152.67,5,buy
AAPL,1736942610273,150.31,78,sell
MSFT,1736942610532,299.43,52,sell
MSFT,1736942610555,300.78,14,buy
MSFT,1736942610637,302.14,67,sell
MSFT,1736942611102,298.69,33,buy
SPY,1736942612738,399.23,45,buy
AAPL,1736942612879,153.04,88,buy
TSLA,1736942613028,199.42,7,buy
NVDA,1736942613126,498.75,13,buy
MSFT,1736942613142,296.94,3,sell
MSFT,1736942613474,299.45,50,buy
TSLA,1736942613836,198.54,60,sell
NVDA,1736942614986,499.72,70,sell
TSLA,1736942615538,195.67,92,sell
MSFT,1736942615885,298.74,75,sell
NVDA,1736942616696,499.6,88,sell
NVDA,1736942617059,501.93,61,buy
AAPL,1736942619908,150.94,68,sell
SPY,1736942620003,399.87,18,buy
SPY,1736942620552,401.79,52,sell
MSFT,1736942622169,299.18,20,buy
NVDA,1736942622840,498.61,28,sell
SPY,1736942623422,399.47,17,sell
SPY,1736942623916,400.52,41,buy
NVDA,1736942624140,500.58,47,buy
TSLA,1736942624205,194.23,7,buy
MSFT,1736942628527,296.57,77,sell
TSLA,1736942628533,195.53,87,buy
MSFT,1736942629392,299.37,50,sell
MSFT,1736942629854,299.26,34,buy
NVDA,1736942630100,500.57,27,buy
SPY,1736942630572,400.34,68,buy
MSFT,1736942631506,302.41,75,sell
TSLA,1736942631530,195.06,13,sell
TSLA,1736942636549,199.95,12,buy
MSFT,1736942637764,301.42,8,sell
AAPL,1736942638811,149.32,63,sell
MSFT,1736942639520,302.13,40,buy
MSFT,1736942639814,297.74,97,buy
TSLA,1736942640497,194.98,44,sell
SPY,1736942641556,399.37,92,buy
NVDA,1736942642759,499.16,10,buy
NVDA,1736942643030,500.11,1,buy
SPY,1736942644697,400.56,51,sell
TSLA,1736942646070,195.71,2,sell
MSFT,1736942646430,298.65,34,sell
AAPL,1736942647219,149.71,28,buy
MSFT,1736942647592,299.54,43,buy
NVDA,1736942648240,501.95,97,sell
AAPL,1736942649090,150.29,85,sell
NVDA,1736942651219,499.72,65,buy
AAPL,1736942653703,151.67,60,buy
AAPL,1736942655522,150.2,1,sell
NVDA,1736942658442,499.41,66,sell
SPY,1736942659425,399.38,33,buy
NVDA,1736942660114,500.0,79,buy
SPY,1736942660729,399.86,51,buy
NVDA,1736942660768,501.72,68,sell
NVDA,1736942662628,500.61,63,buy
SPY,1736942662738,401.02,36,sell
NVDA,1736942663538,499.44,86,sell
NVDA,1736942663617,502.51,80,sell
SPY,1736942663780,400.61,71,buy
TSLA,1736942663816,198.5,48,sell
TSLA,1736942664180,198.03,40,sell
AAPL,1736942665100,149.79,26,buy
AAPL,1736942665100,149.37,73,buy
TSLA,1736942665767,200.22,78,sell
MSFT,1736942665964,300.74,78,buy
MSFT,1736942668139,299.39,23,buy
NVDA,1736942668294,501.86,22,sell
TSLA,1736942668729,197.51,18,sell
MSFT,1736942669130,298.0,21,buy
TSLA,1736942669250,200.09,66,buy
TSLA,1736942669659,195.02,84,sell
TSLA,1736942672194,198.27,31,sell
TSLA,1736942672945,194.51,47,sell
NVDA,1736942673436,499.17,45,sell
MSFT,1736942673687,299.94,87,buy
AAPL,1736942673996,152.22,72,buy
SPY,1736942675118,401.3,35,buy
TSLA,1736942675427,194.44,15,sell
MSFT,1736942675830,301.02,48,buy
SPY,1736942676897,400.53,70,sell
MSFT,1736942676995,297.27,12,buy
TSLA,1736942677617,197.03,51,buy
AAPL,1736942677935,151.86,73,sell
TSLA,1736942678187,195.34,6,buy
AAPL,1736942678303,151.9,33,buy
NVDA,1736942678746,500.52,44,buy
MSFT,1736942680691,297.35,80,buy
AAPL,1736942680787,152.41,72,sell
SPY,1736942681651,399.24,29,buy
MSFT,1736942682075,298.59,86,buy
MSFT,1736942682367,299.36,79,sell
NVDA,1736942682561,500.75,73,buy
NVDA,1736942682601,501.36,86,buy
MSFT,1736942682617,299.92,29,sell
AAPL,1736942684582,151.59,26,sell
MSFT,1736942685034,299.91,23,buy
MSFT,1736942686035,297.52,41,buy
SPY,1736942687005,399.26,6,sell
MSFT,1736942687052,302.98,69,sell
MSFT,1736942687468,297.53,33,buy
MSFT,1736942689498,299.65,87,sell
NVDA,1736942690579,499.65,12,buy
AAPL,1736942690603,151.78,89,buy
NVDA,1736942691205,503.31,3,buy
AAPL,1736942691230,151.71,9,buy
NVDA,1736942692118,502.59,27,sell
TSLA,1736942692180,195.52,99,sell
NVDA,1736942692477,503.51,75,sell
SPY,1736942692717,401.0,83,buy
SPY,1736942692718,400.84,84,buy
